userid,fsa,fsid,m_date,config_browser_name,config_browser_version,config_color_depth,config_os,config_resolution,config_viewport_size,location_browser_en,location_browser_lan,location_country_code,location_country_name,location_ipv4,config_device
5bb58ae6-670c-49fc-a118-35bc453fd342,7ebb058a-4462-4065-83dc-d6899651523a,52a23b50-f363-4e07-a7aa-ac207a86d48b,1499385317,Firefox,,,Chrome OS,,,UTF-8,fr,RU,Russia,132.78.85.160,Window Tablet
4e9e4947-71c4-456d-ae0f-ae776990ef93,9ad72965-9dc0-403b-ae11-30be0d52e7f5,cbe687ea-9eae-4a87-8b56-847947f00392,1499385169,Edge,,,Windows Phone,,,UTF-8,fr,PH,Philippines,130.17.76.67,Window Tablet
257f26d5-a378-4cb5-8bbf-3aa651699340,3a9f2906-98d7-42c3-801f-4d806642a5a9,83ddeb83-a521-447f-bb90-1e1204645bec,1499385465,Safari,,,Windows,,,UTF-8,ru,CN,China,51.179.1.178,Desktop
86129439-000e-4110-87ea-e2ad2866bf39,eb5f26fa-6030-49ee-9589-2473afd3ab06,4689397a-a126-4191-9b20-21ef4ed6c4d6,1499385489,Firefox,,,Samsung,,,UTF-8,en-us,CN,China,81.210.104.136,Android Phone
9832eb81-1e90-4f59-b4b4-f8f26bcc7f1e,a3ec8155-d8fd-43c8-b0ed-bf25bee78066,77fdede6-34a4-4615-a4b1-d73618814908,1499298821,Firefox,,,Samsung,,,UTF-8,en-us,SD,Sudan,32.164.160.22,BlackBerry 10
1b0a3114-a083-41fb-b0c3-36dc6178ad5d,6b83b599-46f5-4c80-be33-d74b1e4eed88,7fcb19be-41b5-4106-848a-df364f7988ef,1499298968,Safari,,,OS/2,,,UTF-8,en-gb,RU,Russia,8.246.164.226,Window Phone
2c16cfe1-66e2-4506-96f8-3a1a22f8e5f6,30d89651-1ddf-4d8c-9c63-f2e7c4a3dedd,559a3b1e-a733-426d-b32e-1470c21df7e5,1499298626,Firefox,,,Android,,,UTF-8,fr,LY,Libya,223.80.192.62,BlackBerry 10
46af367e-be5e-417a-bf28-f199614a37a4,ed12e25b-3b98-4501-859f-7006391c9275,ec98cdca-135b-4f8d-9522-02254ae9d1e3,1499299194,Firefox,,,iOS,,,UTF-8,es,ID,Indonesia,178.63.54.169,Android Phone
cfdf806e-ba91-493c-80d0-ea829938ae3e,3993b761-cb90-4d18-ad29-0571d9ba2ebc,e1b5d5f8-ad49-4284-8684-3c3814518b0b,1499299148,Firefox,,,OS/2,,,UTF-8,de,CN,China,127.144.69.169,Desktop
f43e9c65-eb16-4135-b624-4560ec8dad65,38354b1f-72f4-498a-be77-37b7ee06d7a2,43420066-0ea8-4047-aa16-a3859aa1879e,1499212363,Edge,,,(not set),,,UTF-8,ja-jp,GT,Guatemala,41.235.25.16,Apple Tablet
d6c3186e-7e9f-44cc-91c7-99ded8f31716,c35706a7-09e5-4c13-9f90-29bcc14e2b00,944d237e-4999-46ae-b238-4ef73716c9a5,1499212480,Edge,,,Android,,,UTF-8,en-us,MX,Mexico,203.95.194.224,Android Phone
0a1f0bba-b78a-48ee-b0ef-8feb8dde900d,99fd343b-8738-453e-a57f-53538485c68b,127d7afb-1e02-4e73-bab2-99f04dbdebb5,1499126131,Firefox,,,Macintosh,,,UTF-8,zh-tw,GA,Gabon,215.212.173.164,Apple Phone
d77f48a1-f477-4c97-9594-52944417d92c,23cd2121-4fac-4c73-b911-97ed41417263,d196e5fc-dc7f-4c9f-8cbf-ad30219c1dd0,1499126215,Edge,,,OS/2,,,UTF-8,de,AM,Armenia,154.221.48.184,Apple Phone
86611820-cb37-4055-b7d6-567e4de8b56d,5251bf7c-a4f0-4541-81a0-13d0bb921685,a2ccff03-1c3c-4340-8133-5707cd1357b5,1498953184,Safari,,,Linux,,,UTF-8,de,JP,Japan,168.180.202.81,Desktop
6a7873e8-07b4-4b72-a4d5-c7737066bd83,738e16d4-1c90-4c3e-a21e-fb0a1bd25cf4,c7d63396-2179-4040-9a9c-9cc9b2f72055,1498867161,Edge,,,Linux,,,UTF-8,de,CN,China,237.197.77.245,BlackBerry 10
3f6b5441-e4e9-4b22-9a2c-665762197ddc,cd93de8d-a1e9-4e5d-be3c-7b9797d11a4e,2a87ac76-481a-49f6-8a76-9f5c7cddd94a,1498867155,Safari,,,iOS,,,UTF-8,pt-br,ID,Indonesia,247.7.66.169,Window Phone
3ba8e0c7-0931-4e5e-8df9-c5d620575ec3,317e1cbc-8b05-4161-85a0-fb1031dd7f69,00fb0f80-0745-478f-be5a-09a97a601d32,1498866726,Edge,,,iOS,,,UTF-8,ja-jp,PT,Portugal,132.213.215.218,Apple Tablet
10c9e27d-d6cd-4c3a-8261-6c2cdcb88ad2,3be8c689-3ba9-43a5-9f58-45d716495eea,3bfffd8d-aba8-4645-ba38-2758ce731bee,1498866704,Edge,,,iOS,,,UTF-8,zh-tw,US,United States,206.147.71.132,BlackBerry 10
15adb524-cf27-4a8e-8229-cf62ee30230b,b5b0fbd7-a4e5-4542-adaf-29d692a15230,6be825f2-4289-4054-9975-09db40c68bc2,1498780669,Firefox,,,(not set),,,UTF-8,es-419,JP,Japan,31.174.233.81,Desktop
c8f51c2d-9da8-4f55-9621-797ebfad3f10,5e61b133-2961-41f6-9f4f-76dec2ab6e27,3af716c0-99b1-4bf1-9a7b-2f0f22a020a2,1498780294,Safari,,,OS/2,,,UTF-8,ja-jp,PE,Peru,88.20.242.16,Apple Ipod
c7fe2361-491f-4415-885f-755f8e67f5cf,6ef7d0fe-9eea-40ab-908a-4c6c830eed91,3f4fbce8-c3f6-4265-ab36-388ba7d5930a,1498694107,Edge,,,Macintosh,,,UTF-8,de,AR,Argentina,228.14.50.192,Android Tablet
d0f2ae19-a905-4e64-a4e3-0c8fa0246e74,bbb82a61-7bed-4fec-b4d5-e3be7053d3c9,225d6638-85fa-490f-9130-cdcc8204d4cf,1498693977,Safari,,,iOS,,,UTF-8,fr,US,United States,219.111.159.31,Android Phone
8a0bbe5b-92b4-4349-add9-d6c471df219b,53cb7c5f-33b6-4865-b5f7-ee68de79aa83,86005b5b-f0b1-4532-9fb6-9d8a7070b2ff,1498694190,Safari,,,Android,,,UTF-8,fr,CN,China,63.125.176.137,Android Phone
11342999-1062-4ad7-9b09-4837a303427d,c833f202-7fba-49d8-8c38-e075ceafd68e,d39fd5d7-4b6f-4d4c-840d-164f3aaae71f,1498694061,Edge,,,Linux,,,UTF-8,es-419,ID,Indonesia,90.102.16.86,Apple Ipod
ec2af40e-4c49-4879-b6de-c2b29fd8a031,1de34357-7c13-4305-a3a0-5347457a77c9,42ff189a-013d-418c-8785-08db7745c37b,1498607955,Firefox,,,Samsung,,,UTF-8,pt-br,CN,China,96.191.157.84,Apple Tablet
4530413b-661b-45ac-845f-93c0ebeeba58,4824048a-1be8-4794-b72d-51c9bb333725,c1199115-cc03-4b6d-9a67-9ae88fe0370e,1498607462,Safari,,,Linux,,,UTF-8,ja-jp,CN,China,16.192.66.177,Window Phone
bf28f5f5-9597-4eea-87e6-c09f1e2abd2f,6f20898a-d9a9-414f-80f0-2dfa00d919fa,09ab39e8-a62f-4cfb-81d8-51098900d9a9,1498521135,Safari,,,Windows,,,UTF-8,en-us,PL,Poland,76.195.152.116,Apple Tablet
b5041e4c-a8e3-4366-a699-43db0e8da5fa,d371437d-fb60-4415-a7fa-23176196a24e,cbb5c091-4008-4a46-a087-29e14656cd4a,1498521134,Firefox,,,(not set),,,UTF-8,fr,ID,Indonesia,202.48.24.179,Desktop
3b599e29-c430-4ec0-b83f-4657df89343e,e38cab2b-eea2-47a1-b0f9-d6a511d25465,8fadbdf8-a8db-48ad-9c7d-90036a85b81f,1498521574,Safari,,,Windows,,,UTF-8,es,AF,Afghanistan,162.86.138.240,Apple Tablet
a04af4bf-5221-47fa-bf87-1b91437d4cdf,2732e172-92b0-488f-b5ce-14cef60bc2a7,33fcdd56-a8f8-4730-977f-ddf23d95eb29,1498434916,Safari,,,OS/2,,,UTF-8,es-419,US,United States,53.181.216.6,Window Tablet
0dfebd33-3058-4ffa-a880-3a47a5c3c9fe,3f19e7ef-39e6-43e2-a081-9beb506b826c,8cf22d7c-b406-4292-a74c-807f646c9907,1498348663,Safari,,,OS/2,,,UTF-8,es-419,CN,China,24.47.88.156,Window Phone
7e3bcc1b-e52b-48db-8fb9-cdba1a103a70,61a06f31-11e3-46a9-b4a6-367c089b36e3,cb44467d-f183-46df-a86e-8c37d86aa4f4,1498348249,Firefox,,,Windows Phone,,,UTF-8,es-419,PL,Poland,195.189.69.125,Apple Ipod
cca486dd-c3c3-48a3-9074-75978bff4075,1d9570de-dee6-4acc-b255-219e2e7d0636,adeeeadd-a2cb-4de9-a111-47d817a1d7fe,1498348633,Firefox,,,Android,,,UTF-8,ru,UA,Ukraine,217.225.225.113,Window Phone
bf7d3ea7-92e9-49b7-aef1-7b8da97dfacc,2dd51c02-6d38-4435-976f-d12fd42bd2a9,0906ab9e-81f8-44c0-9869-ea6f949d9030,1498262191,Safari,,,(not set),,,UTF-8,en-gb,FR,France,29.235.71.122,Android Phone
7f591f5b-6901-4488-8b76-68c7a153c279,78429e60-40ac-4f19-8093-6c85964455e1,896275dc-dc2b-45d4-a89d-7523e531bd6d,1498261996,Edge,,,Windows,,,UTF-8,de,PL,Poland,251.10.73.25,Android Tablet
89b1b872-edbd-47a9-bd95-c7e56ee35121,e157bd07-faf2-419a-b3dc-c31ed1d7ed0c,e5497034-6771-4daf-b032-4a20299d8c23,1498261848,Edge,,,Linux,,,UTF-8,ru,FR,France,218.173.119.181,Apple Phone
7ad2389e-2229-412c-bee8-4afe6e511d6d,0d75d246-d32d-4952-b400-fcc16884c738,fb139f78-8469-4487-929d-9d0938c13527,1498175682,Firefox,,,Windows,,,UTF-8,pt-br,CN,China,89.94.92.38,Window Phone
d99f9ca3-59ab-4949-9e4a-e1c6919cd1ef,7cf62518-f5c3-4649-a456-dda3c13720aa,5a3e3a72-c872-4f01-b08d-9917624381a5,1498175644,Safari,,,Chrome OS,,,UTF-8,es-419,AF,Afghanistan,249.168.107.92,Android Phone
fffdbe88-7698-440e-84c3-54fff60ec84f,b6a73157-de96-4a9a-bb46-0605998984f0,bdd29e4c-9300-4eee-b73c-7ce1e888e9c4,1498175806,Edge,,,Windows Phone,,,UTF-8,fr,CN,China,128.247.133.239,Apple Phone
27437ddc-da3b-4fb6-8efd-8cd0ad9b0792,110ea0d4-1967-40fc-a922-37810a2b4a9f,f192d294-f0d8-4cb0-b46d-6cb38b83fffc,1498089267,Edge,,,Windows,,,UTF-8,es-419,ID,Indonesia,138.167.107.156,Apple Tablet
01f357e9-0d08-4be9-ae3f-0ea630a6c775,cfec670a-eac6-4e6a-80d6-6bbba1c8ede1,b8035cff-93b4-44ba-a21b-774f225a76df,1498089067,Firefox,,,Macintosh,,,UTF-8,fr,MA,Morocco,9.222.27.124,Android Tablet
10fdb117-dabe-446e-9a7b-be7a05cbf0bc,e9a856cd-e0fb-4278-9b80-2c799b67cc2a,b21fbc8c-b11a-4d9b-bc07-f116492bd78e,1498089359,Firefox,,,Linux,,,UTF-8,fr,CN,China,163.190.21.142,Apple Phone
fc53e8b1-e44e-48d6-8f3a-2988d042868e,d37884b5-3dc5-44f9-b55b-88c0584c90cf,57cf7dc4-62c4-4fd0-ad51-d6c31ce41256,1498089486,Safari,,,Linux,,,UTF-8,en-us,VN,Vietnam,131.185.155.182,Window Phone
171a1240-7cd7-47cb-8a0b-c30a4949045c,48a90196-f9ea-4358-8feb-187c0cce745c,4b32e320-165b-4a80-afbb-b46135994648,1498003087,Edge,,,Macintosh,,,UTF-8,en-us,PL,Poland,148.116.247.224,Desktop
c1dd62b1-d0d7-48e0-9fb5-11c189c1963b,16ca4ad9-6920-44b6-8e67-83ef381a38d0,614d8e03-0f11-460d-90ca-8cf25e6efd10,1498003184,Firefox,,,Samsung,,,UTF-8,en-us,FR,France,11.148.74.188,Android Phone
2d972327-d3ff-4ce0-b8a1-076f67a85dc7,c028af8c-9bf9-403e-806e-3882745eec60,1a34ae4e-0527-41e4-9e7f-bd692918df1b,1498002817,Firefox,,,Samsung,,,UTF-8,en-gb,ID,Indonesia,212.49.222.214,Desktop
ce876241-bdf2-404f-a6c1-d6c4e8d5544a,fe435c0a-60e6-4de7-96f3-ecae77a718e5,d77cd0f8-32a7-4263-97b6-0bf3fb243988,1497916560,Edge,,,Android,,,UTF-8,en-gb,US,United States,57.57.171.189,Window Phone
db2918ef-29ac-479f-ab15-4f9e48b52153,5f5acd1f-40d8-4555-bce1-41c2c0fc34a4,7f4563e2-d43b-4d1e-8b54-f352ffe5fa14,1497916226,Firefox,,,(not set),,,UTF-8,fr,FR,France,155.127.72.101,Android Tablet
7bd2859b-d810-4936-aabb-50d7a4206e8f,5a926698-9c17-45ff-89a5-c47ebbbbcd26,adb0ad33-7c07-45c6-8cfc-7ea1bf16454f,1497916702,Edge,,,Macintosh,,,UTF-8,ru,CN,China,238.61.90.173,Desktop
b6303399-06d4-4308-93e5-b2fbe6d02b3f,f20012d1-2347-4353-9234-c12ed81d087f,2ec4f6aa-94f6-4c11-a33b-06ab20b42439,1497916453,Firefox,,,Windows,,,UTF-8,en-gb,PE,Peru,66.73.9.104,BlackBerry 10
2a870d14-1a28-458a-8014-32ddece61c17,a64ba2f0-b7f9-4cc4-adf7-dd1a6c5269ae,089e2ef2-a9b9-4103-90c7-81aa600a2f8f,1497829880,Safari,,,Chrome OS,,,UTF-8,en-gb,BI,Burundi,116.165.133.27,Apple Tablet
b36f39a8-c9b8-4def-a261-c63fb14f7112,89edb047-65a5-4627-ad58-e7a1afaab8b6,e07aa63a-dfeb-43cf-b560-3b822cd0a68a,1497743681,Safari,,,Chrome OS,,,UTF-8,ja-jp,CN,China,37.72.49.240,Apple Ipod
d80d6aa8-3df5-4406-84ae-2fcb1be8c282,05cb24c9-84f1-476a-affd-70b224e26413,8b29fd91-03b4-495c-8f6b-dbdf0ab1bff6,1497743669,Edge,,,Windows,,,UTF-8,es-419,CN,China,171.229.238.23,Window Phone
4c7d3ec9-883b-4508-82d5-15ba962c7ff1,0fb1f54a-2089-416c-9595-8ec404b15c40,7aea4cb8-7413-4549-997f-5bd39bcb1005,1497743711,Edge,,,Linux,,,UTF-8,fr,CN,China,99.14.234.90,Apple Phone
a562815a-822f-4a98-b1f7-2bd9b93e9876,79d98d52-22bb-4c35-90fb-a854f37989e0,a8000904-9454-4124-b15d-b7c1ec8f00bc,1497657008,Firefox,,,Chrome OS,,,UTF-8,fr,CN,China,29.114.122.246,Apple Tablet
26befdd2-22eb-4b5a-9f51-89017ec6dd94,31f4cb08-a8c4-45d0-9877-5669c6391abc,0804e978-bc68-4786-94b8-55446d96d30b,1497657255,Edge,,,OS/2,,,UTF-8,de,SE,Sweden,255.87.127.125,Window Tablet
ec2ee221-fef8-4dc4-9f62-439f4f1c3443,add72977-0bae-4295-9163-56df44e1a9d4,1f56e96f-3c57-433c-99bd-9b767f32e395,1497657547,Safari,,,Windows Phone,,,UTF-8,fr,RU,Russia,252.49.48.98,Window Tablet
1ff0b1ff-2dbb-46a9-9bb7-5801141d1dc0,65b1be4c-7b9c-4bef-bd37-177099a616f3,0a4fdae2-a8b7-46c8-a756-558a1ed63a46,1497570603,Firefox,,,Chrome OS,,,UTF-8,de,PH,Philippines,100.245.125.63,Apple Phone
2eec3532-9945-4f73-8530-2e1bb4ec4bd1,754bfeba-40f7-428e-8375-62cc19b846fd,af29e103-f48d-401a-a4b0-0e614c244412,1497570612,Edge,,,Samsung,,,UTF-8,zh-tw,SI,Slovenia,253.71.242.76,Android Phone
061a41fb-ce2c-4beb-baba-c04f1cbdce9a,788dbe73-8d0c-4982-a73e-ae4661bd5cc5,7c3ea47d-bf34-483d-b2a8-cd2c00841de9,1497570621,Firefox,,,Linux,,,UTF-8,de,JP,Japan,153.90.28.7,Window Phone
eed0958d-ca6b-4b99-834d-b42c68a67e6e,4b9197c0-c3f4-4375-8059-19a93e7a0da7,4bb82969-feaf-4107-8d3f-4928195816ce,1497570801,Edge,,,Chrome OS,,,UTF-8,ru,PL,Poland,105.170.221.243,Apple Tablet
fa8397ad-81d6-4259-8c9e-8c92979fcf3a,8e522b7a-4b82-4642-8cb7-4e121825b0fe,43fcc46e-6d9f-4fc3-af1b-d18466ae8285,1497484268,Firefox,,,iOS,,,UTF-8,ja-jp,AR,Argentina,174.46.83.198,Desktop
c091ddb4-83c1-486f-841b-4d9171db55c7,70cf1748-e4cf-4e38-bd9a-e0136ea0ec59,5b9bce4e-83f0-4397-97d8-40f2de0b132a,1497484238,Safari,,,iOS,,,UTF-8,en-us,CN,China,7.200.184.10,Apple Tablet
effebf32-837b-477f-bedb-d597389162ec,1f940f1c-ee4b-47ee-97fd-8512d111c47c,43635af6-2642-4077-8184-5cb3895cc2a2,1497484534,Firefox,,,Windows,,,UTF-8,en-gb,RU,Russia,80.93.213.82,Apple Phone
d0058b74-d7d0-4e21-98ac-74aa046cdd06,f7663d96-b6a4-4b14-8332-3a168164f265,2fae3c98-a15f-4e5a-b4ad-fa98bef516c7,1497484357,Edge,,,Macintosh,,,UTF-8,zh-tw,CN,China,150.94.40.131,Android Tablet
176b4e27-60b0-4b0c-9e1c-91f527137436,0365b409-5690-42e4-8c69-dfe6afcf5ed4,8ea2b502-c442-4c5a-a7f4-44699b70a9d6,1497484462,Edge,,,Windows,,,UTF-8,zh-tw,MA,Morocco,79.149.251.240,Window Tablet
b3166bf3-2d56-411a-8337-967808277bc6,e621c31f-657b-4f72-b9f0-d34e87dfa838,0c09e739-f9ad-43e4-b9dd-474051db64fd,1497397853,Firefox,,,Macintosh,,,UTF-8,ja-jp,GB,United Kingdom,127.26.10.54,Apple Phone
aeb0de57-eebf-40d2-9b84-48bbbab9e927,97c72073-f33f-4fe0-b6f4-b61f54a901db,0aa7e9ed-50c0-4a3b-afc8-1601cf630495,1497397975,Safari,,,Samsung,,,UTF-8,en-gb,ID,Indonesia,36.224.66.49,Android Phone
373c9874-1a44-4662-b77f-1e31b45d3281,a694f896-da95-4169-858a-abab17e4a843,d37cf4ae-1d3b-4565-9008-0ed634dd3230,1497398332,Edge,,,(not set),,,UTF-8,ja-jp,CN,China,71.84.24.116,Android Phone
3b3dc11b-9e65-483e-9b2d-75a22950c27a,1cf943e1-439c-471c-8a71-9e761bd2bb20,f03e7ddc-b5a5-476e-819e-8e8414f0f61d,1497398039,Edge,,,Android,,,UTF-8,zh-tw,GR,Greece,125.196.86.31,Window Tablet
16416115-0061-4bdf-9448-87c45004bb69,8933db2d-bbbd-4166-831b-bf0a38e2e7d4,b7e864de-dd3b-4b43-a156-6bffa07521cb,1497311537,Edge,,,Windows Phone,,,UTF-8,pt-br,KZ,Kazakhstan,204.61.190.26,Desktop
b20772f0-382d-44f3-86ab-f402b87f4aff,9abcf03d-8711-40e2-93c4-ee840e8e5b72,890c3efc-3174-4368-9b0c-1786a0687a8c,1497311530,Edge,,,OS/2,,,UTF-8,en-us,RU,Russia,106.99.155.116,Android Tablet
0e3d88c4-13f7-4656-ae16-b0e4a9975fbb,c14aba82-c336-419f-8ce4-93b37e211369,c2e4fea9-60ad-460d-a9b3-b8f7db766559,1497311894,Edge,,,Macintosh,,,UTF-8,en-gb,CN,China,138.181.245.101,Android Tablet
d9be681b-6914-4f60-b51a-3616c8361213,fb1280ac-750d-41e0-9d7c-6765442725c3,1e718c8a-df11-4b8a-a360-05560e86c2ab,1497225384,Edge,,,OS/2,,,UTF-8,pt-br,UY,Uruguay,111.55.42.23,Window Tablet
3dc8806d-09c8-4781-801f-803b8fc18a02,da7eded1-fd1f-453c-a8a0-5863fa4dd225,31b11566-2bdd-4c69-ab7b-18248a97765e,1497139139,Firefox,,,(not set),,,UTF-8,zh-tw,PL,Poland,101.18.89.49,Desktop
f3ec0ad2-5df1-4061-b88c-5b9906cc1138,7133b6c4-3774-41e3-9c36-4d69d50487c0,d6de4486-6301-4387-a44e-40f7ff269eef,1497139072,Edge,,,Linux,,,UTF-8,zh-tw,BR,Brazil,26.175.207.25,Apple Phone
66ab62d3-b739-4885-b7ee-c981998de12f,ec1ebf8b-5c96-4772-87af-ccc9ef937c83,5fcd46e6-e812-4073-afc3-f02ed32e99c7,1497052654,Safari,,,OS/2,,,UTF-8,en-gb,ID,Indonesia,53.56.89.8,Android Tablet
c400cb22-1e98-4c2d-ad4c-cb601970087e,2a5d43bc-d29e-435d-936c-d5e74b38b4bf,7fea0a59-1d6e-4792-a610-9d3318a35f2a,1497052766,Safari,,,OS/2,,,UTF-8,zh-tw,PT,Portugal,97.61.50.74,Window Tablet
b52d00b9-9134-4110-bad4-d9ce174011c8,b446fa09-211d-44db-bdd7-15253d8ed7a7,4425ade2-55e2-428b-9db6-45dfe34441cd,1496966293,Safari,,,Android,,,UTF-8,ja-jp,ES,Spain,89.44.54.93,Window Phone
77ca26d8-46c5-45b6-94fc-0ed8d244bdae,3e146b04-72f1-4052-8851-f1d7a9304601,58441dcf-355f-450c-8659-0a8dc73e3217,1496965933,Edge,,,Windows,,,UTF-8,en-gb,RU,Russia,58.216.169.243,Desktop
9dbd148d-209a-4d77-aa21-57dba30225df,69b4cb06-fac2-4141-8b89-db8a33064d05,b190c85a-84da-4b89-800e-8ef824b1e6d6,1496879936,Firefox,,,Windows,,,UTF-8,pt-br,PL,Poland,138.178.69.196,Android Tablet
ed6fc11d-c49b-4d34-b960-d98dcdd988c1,13ef50bc-0490-40de-a1f1-ee9a09d81753,88ae58e8-ddb9-4ea9-a52b-4b16c6eb28fc,1496879820,Safari,,,Android,,,UTF-8,de,GT,Guatemala,128.136.69.43,Desktop
d9f179bc-a12b-4053-9b97-925413674397,5d5ecca7-5fab-4777-bd66-f122a6266fc1,e1265fc3-5233-4ff2-a0ec-bb70b9a42bdf,1496793337,Edge,,,Windows,,,UTF-8,de,BY,Belarus,112.98.234.181,Apple Phone
4244ae43-e56c-4c42-874a-fef08779011f,cda919c7-86cb-431f-a51f-d3e461e0cb3c,42dfdd57-4325-495e-8425-82e013f9f557,1496793110,Edge,,,Windows Phone,,,UTF-8,ja-jp,ID,Indonesia,232.145.249.63,Apple Ipod
f2ab7e1a-beb5-454c-b257-042ecf00912b,da39daa2-d37a-4e04-8395-99b4b2f01161,57372176-40cb-49e6-99e0-ed78e445cd69,1496793406,Safari,,,Linux,,,UTF-8,pt-br,BR,Brazil,218.42.5.185,Window Phone
bc22ae70-e173-4388-beab-4306ed952550,e15d5e90-115f-4b6b-a128-02d3b6e12c3e,fc4441bf-21e3-4413-ac1e-28ab34786ac6,1496793442,Firefox,,,Macintosh,,,UTF-8,pt-br,CA,Canada,32.26.65.11,Android Tablet
4372f000-d5a0-4a0a-993b-491286578690,5bb718a1-10ce-4cd8-bd52-113de44aad8c,c2351b07-e52c-4c2d-9d0b-f06b3ee1b2e1,1496706600,Firefox,,,Windows,,,UTF-8,fr,XK,Kosovo,230.114.134.201,Apple Ipod
dcad8b94-767f-484b-b849-48951fe4a71e,2aa98743-d6f4-4b57-bcbf-8d86b91571d0,8cb6b66d-b1ae-4680-b962-c6e139ca6530,1496707089,Edge,,,Samsung,,,UTF-8,es-419,UA,Ukraine,52.245.209.88,Apple Ipod
31788890-f53a-4d9f-b7ab-ff3a5c795d45,d9ce4c1f-6a2d-41e2-b941-24fbe54be927,6391c295-66e9-47c6-899c-daced4a840e5,1496620518,Edge,,,Chrome OS,,,UTF-8,ja-jp,DO,Dominican Republic,187.237.65.222,BlackBerry 10
75be0346-b23f-4394-81f2-8f834edbd67b,b9734edc-5f21-40c2-92b7-f99175c0c253,2fc1d0b9-976a-484c-8b90-09b8863c6798,1496620734,Safari,,,Windows Phone,,,UTF-8,ja-jp,AM,Armenia,109.237.206.214,Android Phone
35a817b2-9b16-4903-8cb4-cb9bffd5134e,a97212ba-b4a1-41e4-a9dc-4e6a859b0c5c,156f8b74-0ce1-4c0c-a587-9832e30a79d5,1496534232,Edge,,,(not set),,,UTF-8,ru,MX,Mexico,45.46.79.252,Apple Phone
bc20d360-ddb7-41c1-827d-32bf791d6859,426ba52b-1de6-4af3-bc3f-baca1f2e79c5,b1be1a79-10be-45a1-9ab4-061ce5f3ab8b,1496534041,Safari,,,OS/2,,,UTF-8,pt-br,ID,Indonesia,140.177.27.2,Apple Ipod
a2105168-ed76-4f15-b530-45c2d03d224b,1157ffeb-9282-408d-9e8c-00130bcd11d3,32064c13-2815-4f46-b266-683d9c0bc7e1,1496534376,Firefox,,,iOS,,,UTF-8,ja-jp,CN,China,144.64.9.23,Desktop
ac31b14c-9d13-4430-b198-9e0a2fd5cd52,b05ade39-3d08-4e0d-9754-c1bc8d296a9d,614795fc-a0c4-4214-acee-9f424d16f456,1496447635,Firefox,,,OS/2,,,UTF-8,zh-tw,PH,Philippines,232.220.154.242,Apple Tablet
9664a1e1-3af3-4a4d-bd13-ac0a2367b717,e3010f80-71ae-4b40-a111-d2fcc87c8875,6b6fdc38-a69b-42db-95e2-21ba52a5d265,1496361402,Edge,,,Windows,,,UTF-8,en-us,ID,Indonesia,210.241.148.121,Window Phone
52d1339a-d105-4970-aacb-eaacf6e75133,14588f11-5ce4-4e1e-a5be-f7307cc49a5e,bd9f135e-651a-44be-8fd0-f3d5cc9774c4,1496361224,Edge,,,Macintosh,,,UTF-8,ja-jp,GR,Greece,125.9.198.54,Apple Tablet
9d2441dc-178e-4922-a155-eec4025c42cc,6e3251bf-d1c9-42bf-bbef-42164464c948,3c7baf08-68a9-48d5-b3de-9cbe54382dd7,1496361593,Edge,,,Windows Phone,,,UTF-8,es,CO,Colombia,16.210.198.108,Apple Phone
ccc18f17-cf99-4e87-8f77-c81bd52a8821,341b4979-8fa4-402c-b576-0bea6adfda19,2876e798-b7c8-4c18-abf8-ad3ba8ea2ea5,1496361270,Firefox,,,OS/2,,,UTF-8,ja-jp,CN,China,121.108.42.134,Apple Tablet
4dad2c58-f61f-4d51-8d32-d1785d02d89b,9e6c9243-de8f-4b53-9e67-031e76189b79,68bf7b9b-1d98-41f8-933c-afceb99fc042,1496361269,Edge,,,OS/2,,,UTF-8,zh-tw,CN,China,70.236.96.24,Android Phone
b4c74c10-1f90-4988-b98a-aa83849126a7,a3937818-e5fc-4a8a-a72d-592b934afe18,38950dbf-8d15-4659-b6fd-9a6a59e7925e,1496274987,Edge,,,Android,,,UTF-8,en-us,CZ,Czech Republic,99.39.180.183,Desktop
d6985349-c7ae-482e-918c-a9bf3828f5a6,1a3da9b6-ca50-4be8-a539-7e7bd79f537f,3b745325-cabb-4dfa-85bd-32f36815fdd8,1496188612,Firefox,,,OS/2,,,UTF-8,es,JP,Japan,67.58.134.93,Window Tablet
579de6c3-abe0-44f1-b62e-cdc96958a22d,d830a5d3-cc9b-4688-a569-56a4d1410e04,7bf77a0a-b940-42f8-ae0a-9e2ffc0fd74c,1496188527,Safari,,,Windows,,,UTF-8,es-419,PH,Philippines,186.42.44.216,Android Phone
826fb8eb-5aef-4cc4-82ef-9ed1ac90184e,c92ae50a-4a7a-48ce-978b-1cc28f016637,5f2378b7-9918-4770-bb56-0f8957c176ae,1496188752,Edge,,,Android,,,UTF-8,es-419,MK,Macedonia,73.172.67.244,Desktop
f20f4463-57df-4254-8967-ce3f13b68ec7,ff62fa2f-bca5-48dc-be6b-2a3335e25a80,dcfc8758-eee8-4893-a424-3fc9d37f2676,1496101907,Safari,,,Chrome OS,,,UTF-8,es,XK,Kosovo,136.75.133.57,BlackBerry 10
32f953dd-a9e6-45fc-89e5-bd53578d490c,1df83b24-9dd3-45f3-825e-02292e4e11ff,df5d8b45-d948-4edb-a8cf-2ebd4a16ca0a,1496102133,Firefox,,,Chrome OS,,,UTF-8,fr,HR,Croatia,0.17.57.136,Apple Ipod
